source_id,teff_gspphot,logg_gspphot,lum_flame,radius_flame
134350872765184,7082.0605,4.0654,5.0385494,1.4751889
135587823418112,5678.702,4.2935,1.452974,1.2714971
140157668528256,5352.1323,4.6139,0.5216964,0.8400009
140501265911552,5501.425,4.2527,1.6658932,1.4438534
141768280520064,5284.2354,4.7278,0.21380857,0.5536367
147197119194496,5367.212,4.7454,0.23022173,0.5536468
148330990564992,4401.819,4.707,0.105351664,0.56078047
148502789252992,3423.3289,4.8323,0.020789241,0.41008002
149224343769600,3525.8774,4.68,,
155619550663168,5306.355,4.5309,0.5452234,0.87508124
158226595256448,5606.761,4.6089,0.40196577,0.67313206
158398394154112,3677.7607,4.6151,0.052312944,0.5666178
162899519884416,5120.3066,4.7756,0.15969189,0.5086258
165304701578624,5014.4707,4.7711,,
166167990344576,3380.1626,4.9743,0.010107808,0.29425716
166855185111424,5063.014,4.2416,1.036874,1.3297497
170870978984576,3604.4182,4.4176,0.07005472,0.67869425
171970490835200,3466.5764,4.3232,,
178400057221760,5218.7383,4.4155,0.7456402,1.0592796
181007101796480,3695.4695,4.3426,0.09668025,0.7587411
182248347919616,3604.8337,4.6062,0.03839998,0.50417644
186234077565696,4303.3076,4.5132,0.16320767,0.72194797
186573379566080,4533.072,4.8625,,
189562676675968,3255.6833,4.9214,,
190559109090944,3950.3066,4.7929,0.096665934,0.6587115
193174744709504,4521.835,4.7927,0.077628665,0.45873633
195442487425408,6451.3506,4.1021,4.4208865,1.6822498
197087459380352,4121.344,4.7313,0.15988109,0.7836662
197160474341632,4086.852,4.7032,0.07804292,0.5561994
198599287867904,3603.2114,4.4952,,
206845625090688,3397.4585,4.8414,,
207842057389184,5421.4043,4.1202,2.2233796,1.6901946
211552909408128,5040.196,4.5071,0.34808642,0.77292806
212897234498816,3643.0571,4.8062,0.034688275,0.47010684
213206472143232,3556.8237,4.6956,0.03287975,0.4841709
213962386413824,4526.33,4.373,0.43802184,1.0789788
216638150712832,4804.511,4.9078,,
218669670539648,4655.424,4.6515,0.14122039,0.5786274
220623880385152,4691.455,4.7567,0.20826726,0.69492435
224437811354496,5629.239,4.5762,0.92194325,1.007144
225949639778432,4960.9272,4.544,0.39818427,0.8554655
228423541047936,3238.8389,4.6968,,
228977592057088,3633.813,4.0916,0.13084632,0.9116221
231279694522112,5420.2285,4.6921,0.25382027,0.5782739
231417133474688,6358.8325,4.1427,2.4261978,1.2716868
232203112243456,5409.946,4.4329,0.4597446,0.76952267
232959026403968,5729.5723,4.4115,0.95015717,0.9910305
234097193068416,5398.103,4.6933,0.29587108,0.6231458
236601158772096,3534.9517,4.8,0.09438538,0.81646746
237979843499904,5473.685,4.6642,0.3166598,0.6250196
244538258230528,5381.4473,4.2581,1.4380088,1.3764274
244881855765760,3179.8184,4.7084,,
248730146429824,4663.901,4.8525,0.08492633,0.44676208
252788890727552,4751.683,4.6289,0.27601153,0.77489805
253781028962048,3347.159,4.5935,0.020158667,0.42456773
255606389299456,4656.2725,4.753,0.2611721,0.78478795
258492607318912,6437.903,4.4568,1.2661493,0.90341043
260584256206464,3454.1602,4.926,,
260932148746624,5288.1157,4.587,0.34429413,0.7235247
262443977229440,5913.8477,3.7759,4.994462,2.1300275
276286656830336,5264.549,4.7771,,
280207961937920,5306.85,4.5438,0.7355691,1.008178
281578055936384,4666.6313,4.7586,0.20714334,0.70030135
281788510076544,5481.1665,4.6148,0.69653314,0.9246111
285804303770624,3439.5615,4.5136,,
286908111090432,5610.7334,4.6734,0.34702796,0.62505597
288827960749952,3257.58,4.7297,,
289175853821952,5130.3994,4.409,0.54113907,0.9317117
289205917869824,5799.8184,4.7245,,
289446436038528,4534.884,4.5417,0.14563182,0.6216086
289790033426304,3549.6824,4.6146,,
291168718663296,4823.272,4.678,0.23582286,0.6986544
292092136113536,5475.0615,4.664,0.31155276,0.62157905
302090819768704,4871.0444,4.8713,,
309272005098368,3654.0354,4.8465,,
317350839296768,5521.5547,3.7848,3.2988665,2.0114932
319408128134656,3990.9858,4.6904,0.075136304,0.5819963
319511207352320,5231.73,4.7732,0.18432352,0.52206177
319584222288000,5503.322,4.3953,0.6389485,0.87815505
319824740456704,5596.6313,3.7998,3.1956007,1.923356
322951476622976,4946.5303,4.6662,0.4441288,0.9099381
323638671416192,3395.3496,4.0447,,
329441171789440,3777.2573,4.5362,0.054003928,0.549367
331227878171904,4049.424,5.0065,,
332950160507776,5096.4863,4.5368,0.5605786,0.96321577
337279487518592,5576.145,4.266,1.8374052,1.4548309
337932322548480,5600.473,4.2288,1.7421571,1.4133611
341810677617920,4444.3555,4.7201,0.19785483,0.7599998
345663263726080,4808.511,4.4748,0.31645373,0.795604
346552321537536,4507.014,4.6559,0.27329484,0.85671
348132869499136,5142.257,4.7339,,
349133597250432,5140.9385,4.7389,0.19473436,0.55617833
350297533037056,4742.416,4.6106,0.1992438,0.6614288
350950368067328,3811.6465,5.011,,
352260333435136,3487.6062,4.9298,,
354558140276608,3008.293,4.6585,,
358990546472448,5813.5605,4.2322,1.9142559,1.3633046
363697830932480,4410.471,4.8914,,
365209659184768,3651.0557,4.4574,0.06909931,0.6485286
373735169909120,4864.31,4.624,0.23696981,0.6870548
378236295635456,3991.4832,4.6932,0.08018032,0.632324
382389528386944,3484.3796,4.4828,0.01940853,0.3856058
383905652443008,6042.941,3.6294,4.467774,2.3216248
386272178931072,3903.1921,4.5075,0.031167839,0.38750523
387582144518784,5847.4155,4.6332,0.4675666,0.6635923
388127604928640,3759.786,4.8635,0.10218673,0.7564466
389815527480448,4177.6,5.1416,,
392048910450944,5383.4478,3.6371,3.3138783,2.0770476
392560011205632,4599.975,4.8394,0.07484877,0.4324688
398744764156928,4685.638,4.7374,0.20618246,0.692255
407785670617728,5623.6416,4.446,0.80533975,0.96659523
408679023814784,5304.555,3.6561,7.053432,3.2014625
408713383552896,4355.4526,4.6236,0.16475141,0.7085975
409950334137216,3679.6814,4.4231,0.06781533,0.64653325
412870911895808,3602.8237,4.2873,0.07187106,0.68705255
415271798459136,5233.695,4.7675,0.19613364,0.5393663
415718475057792,3500.8882,4.4308,0.058310963,0.6565568
416921065888896,5333.1704,3.7169,4.647689,2.528879
417887433696512,5642.642,4.4614,1.0622346,1.083258
418535973608192,3353.9167,4.5823,,
419021305062016,4828.1436,4.4871,0.3012403,0.78831655
420086456950272,6054.576,4.2504,2.0611851,1.3034607
423208897486976,4184.107,4.3962,0.21735506,0.8831216
428431577731584,4614.4424,4.7132,0.20590986,0.7136507
433654257988224,3904.4673,4.9146,,
444069554351488,5642.933,3.7637,3.6150668,2.0045586
452861351881344,4047.9595,4.9962,,
454514914751488,4640.303,2.7416,25.158756,7.745752
455885008865536,5808.817,4.72,,
459393997657600,4224.9385,4.6847,0.09808498,0.5847775
459802018998528,3475.189,4.819,0.040934075,0.5559366
460974545620992,6130.573,4.5163,1.7408873,1.1814253
464788476577664,4873.5503,4.7286,0.30772573,0.78220063
465063354484352,5156.1616,4.7002,0.20356593,0.56683874
465372592100480,5465.233,4.5907,0.3590369,0.68973094
467979636784640,3303.498,4.4392,,
470870150267904,5296.96,4.4598,0.5666668,0.89370364
474855879912448,4476.31,4.614,0.1861738,0.72025305
477256766144256,3552.9832,4.3699,,
483407159390080,4971.639,4.8279,0.12150909,0.4699833
491241180004864,3388.5344,4.2312,,
491863950369152,4466.6997,4.5649,0.12519129,0.5898601
494990686553088,5489.3696,4.7027,0.39527187,0.6986819
503855499042304,5339.862,4.475,0.59699935,0.90308934
506634342472320,5395.4688,4.7421,0.24379894,0.5649117
510585712338688,3471.3508,4.4441,,
513884247145344,5930.7803,4.3561,1.3692411,1.1097413
514129060818944,4433.487,4.6532,0.14782558,0.65099084
515911471708416,5813.1523,4.4318,0.9050882,0.9399418
518316653565056,3888.036,4.8613,,
519381805427968,3986.939,4.8609,,
524501406487936,4784.4023,4.8706,,
529998964851200,3106.1304,4.9864,,
532679024227584,3491.6272,4.9219,,
533194420314624,3571.5125,4.6148,0.07108818,0.7022568
534293931955840,3715.5903,4.7389,0.068456955,0.63613105
537493682924416,4530.8647,4.5102,0.21350099,0.752485
539757130391424,3710.3518,4.7026,0.04841671,0.5364678
542853802073216,4302.972,4.6889,0.1851209,0.77478755
544430054818560,4741.182,4.4849,0.24315543,0.7280492
549446576616064,4068.8467,4.8084,0.04189403,0.41471118
554531817895680,4634.771,4.749,0.09406332,0.47537664
556902639589504,6440.4307,4.135,4.0366664,1.6141418
557456690878208,5609.7754,4.7476,0.30105007,0.5812816
557555474908160,3193.3127,4.9569,,
558350044073856,3853.6873,4.7842,0.068011805,0.58883405
559621354394624,5702.1035,4.408,1.4420524,1.2364058
564633580960000,3449.9153,4.9108,0.01773199,0.37694326
570582111029760,6084.7783,4.0614,2.5748916,1.4363443
570852693626496,3624.0613,4.5413,,
575697416763776,5669.3203,4.6968,0.35773584,0.62027365
578141253465728,4690.464,4.6454,0.20559141,0.6867955
578617994523136,5270.853,4.6795,,
581950889116800,4024.439,5.0157,,
586761252520192,4226.551,4.4856,0.08274636,0.53858656
596141460750080,6086.0713,4.7102,,
597623225113984,5325.2886,4.5161,0.47967887,0.81650656
597825087955456,4488.116,4.6554,0.13055736,0.5959987
600883104625280,3093.3423,4.9749,,
603219566838784,3459.1929,4.9252,,
616001389474304,5348.5166,4.4899,0.55270463,0.8857223
618857543417344,5229.6655,4.596,0.468061,0.8316717
621297084847360,4892.0894,4.6865,0.2151883,0.64871126
622323581425152,5209.885,4.6841,0.69512427,1.0241246
623324309402368,4836.134,4.6592,0.20398267,0.6417458
627030865616640,3823.0322,5.0178,,
628718787715456,3869.2068,4.762,0.07090801,0.5972077
628955010962560,4345.503,4.687,0.117180765,0.60377324
629096745481216,5460.638,4.6474,0.32613692,0.63940513
639400372061056,3583.3057,4.5918,0.037670907,0.4981376
641496315807872,9995.735,4.5852,9.93084,1.0526137
1215956781190400,4481.5815,4.669,0.07473919,0.46740177
1217571688904448,3551.774,4.5623,0.039388854,0.5228705
1223550283392640,3436.951,4.7827,0.0322662,0.50989205
1223588938738944,5422.0054,4.5602,0.43640944,0.7493354
1226578235974272,5061.3745,4.4451,0.59092873,0.99857825
1228017049403136,3600.6646,4.8195,,
1229945490307328,5317.2554,4.6437,0.5336454,0.8596325
1235335674166912,5051.3926,4.7773,0.16185114,0.5256339
1240558354402304,5580.9595,4.7396,0.28009698,0.56434363
1243719450275840,5115.758,4.2956,0.876704,1.1904767
1247842618992512,4690.762,4.7069,0.15141216,0.5918215
1248396669824512,5559.557,4.7395,0.27732986,0.57008356
1248873411146880,4591.153,4.5477,0.18819788,0.6864884
1252000147359360,2769.8318,4.9624,,
1256608647298688,5195.7607,4.3326,0.98205054,1.2248341
1258635871859328,5776.254,4.2937,1.228268,1.1093098
1261144132759296,5562.839,4.5088,0.79336476,0.96715957
1262381083342848,5208.912,4.4117,0.690122,1.0197042
1263102637847040,4794.0513,4.8832,0.07774322,0.40445748
1264786265025664,4914.477,4.7014,0.29078782,0.74984884
1267977425516928,3634.7766,4.2935,0.0664061,0.6469736
1270039009814528,5841.525,4.3104,1.2012935,1.0702995
1271658212621952,6859.26,4.5912,1.2571993,0.7927874
1273170041109120,5484.1704,4.5743,0.6120328,0.87195593
1275570927707264,3641.9973,4.4157,0.080686934,0.7107395
1275643942269568,5766.4824,4.1726,1.8952249,1.3798131
1278530160287232,4088.957,4.3241,0.08602827,0.5876144
1290242535496576,3467.2253,4.9471,,
1291376406866432,4104.739,5.0084,,
1291479486086912,3332.4836,4.8485,,
1291513845823104,3651.7432,4.9293,,
1294606222280320,3870.7747,5.0238,,
1294713597060480,4944.8306,4.849,,
1297904757172352,4721.1104,4.8679,,
1302135300542720,3472.3933,4.8528,0.019589633,0.387053
1302307099233792,5768.2495,4.5549,0.4785555,0.6916681
1305605634112768,5558.699,4.553,0.776922,0.9497922
1306155390091520,4311.357,4.5326,0.25721315,0.9102445
1308143959716352,4664.106,4.8353,,
1308659355794176,5028.856,4.7906,0.1445484,0.500677
1309587068732544,3753.904,4.3719,0.10041346,0.7554151
1311579933560960,4132.7427,4.4503,0.06956174,0.51373494
1311996545472384,5055.3984,4.1822,0.9833239,1.3017079
1312610725716352,4852.0176,4.8904,,
1314882763490944,4890.878,4.7204,0.31018555,0.780909
1320307310027904,3296.4058,4.9412,,
1321308034546816,5528.279,4.3625,1.108731,1.1476119
1322368891418240,3612.9885,4.7404,0.056183558,0.6002811
1323743280487680,3457.4973,4.5138,0.050582558,0.62403756
1335739124650880,4781.997,4.5224,0.3050421,0.8059026
1337250953134592,5814.997,4.318,1.1790862,1.0773358
1338311809482624,3741.9312,4.2161,0.06495267,0.6062033
1345905311683584,3407.8464,4.4012,0.027504204,0.47492874
1347073542803968,3520.543,4.604,,
1347077838298624,4783.1074,4.6905,0.30458966,0.8302929
1352845978886784,3658.9553,4.4849,0.06284451,0.6261475
1354430822304640,5634.0273,4.6952,0.32857376,0.60160804
1360271977805312,3524.3271,4.6068,,
1361813870600320,5126.013,4.7934,,
1362024324459136,5242.3877,3.417,,
1363669296463872,4819.5,4.7323,0.14816447,0.5536924
1365425938555392,4261.1455,4.3269,0.08986629,0.58756906
1366486795042560,3364.8086,4.8649,,
1381948677329024,3574.127,4.6974,0.05606343,0.6183239
1384804831005184,5215.8687,4.3933,0.57233214,0.92161614
1385315931716992,4762.04,4.4847,0.36568704,0.89332753
1388859280132224,4147.769,4.3074,0.21904686,0.90179604
1390268029417984,5581.778,4.5237,0.9265716,1.0261644
1391436260520960,5040.755,4.6868,0.44913518,0.88475305
1391504979998208,4759.4526,4.6456,0.30572435,0.8141464
1394081960403200,5086.0386,4.7213,0.39339077,0.8135562
1397517934188032,6016.304,4.0859,1.8455943,1.2405803
1400266713272192,3979.561,4.6455,0.07545371,0.53200126
1403187291034624,3599.21,4.6722,0.025350088,0.41764572
1404252443122304,4729.92,4.8141,0.09151237,0.4574216
1407546682261120,5944.5684,4.6964,,
1410432900479872,3104.6133,5.0289,,
1417652741012608,3392.9348,4.5874,,
1419542526619264,4570.431,4.3608,,
1420813836941312,4473.9194,4.465,0.29365504,0.91102976
1421569751181952,3242.4734,4.9729,,
1422291305689728,3429.2878,4.6445,,
1423596975741696,4460.8794,4.7419,0.10384085,0.5415739
1425108804201472,5248.539,4.1376,2.4000368,1.880828
1427582705358336,5584.343,4.7526,,
1430984319458816,4618.2617,4.5781,0.21897937,0.72498137
1431602794746368,5508.826,4.5883,0.56800085,0.83658844
1434042336167040,5251.9746,4.7511,0.2074033,0.54943275
1435554164650368,4627.639,4.4851,0.4147442,0.99795145
1437920691067136,3794.0767,4.9458,,
1440394592226560,4498.4863,4.8693,0.17305411,0.68758017
1443113307131264,5535.704,4.3896,0.78894293,0.9663486
1445793366717184,5264.0835,4.3643,0.8219782,1.0879271
1446854223047808,5509.528,4.5457,0.48697802,0.76670295
1450260132706944,5112.891,4.5772,0.38036066,0.7921023
1451080470877056,4678.025,4.849,,
1452661019557504,5714.3877,4.7357,0.3313038,0.5870775
1454275927266176,4366.967,4.6918,0.16293485,0.7101689
1455203640239232,3111.9524,5.0045,,
1456822842724224,3750.923,4.6834,0.0941787,0.7250404
1459773485417984,3680.663,4.7422,0.112370566,0.82092065
1461805004799488,5379.005,4.6982,0.2529356,0.5833938
1463385552757504,3319.9023,4.5276,0.0135574015,0.34826115
1464656863038336,5041.358,4.7597,0.16359426,0.53079146
1470016982256256,5675.087,4.4712,0.76062405,0.90458024
1470394939382272,4503.7026,4.5977,0.18621378,0.70922935
1477026368879744,4733.214,4.1873,,
1477777988050304,4038.4927,4.3768,0.09905301,0.6432851
1482798804868480,4573.0337,4.4261,0.23656158,0.76871526
1482901884083072,4625.475,4.6739,0.37319294,0.9632342
1483378625462272,5610.5454,4.418,0.7942976,0.9440222
1487574808536064,3926.3792,4.7982,0.038135182,0.42526743
1491006487332608,4104.6396,4.6403,0.26742375,1.0362962
1492625690034432,4394.1533,4.6037,0.19666007,0.7641808
1494755993809280,5956.5996,4.4026,1.0128828,0.9402365
1496370901521664,7228.9473,4.1596,4.118237,1.2895832
1504716022924544,6423.4004,3.9283,5.2106757,1.8431696
1506781902237440,4609.0957,4.7631,0.09409831,0.48200226
1507125499619968,4470.9146,4.5699,0.19040035,0.72652143
1507400377526016,4510.0093,4.7022,0.2931899,0.89207065
1508736112432000,3144.6785,5.0192,,
1510973790317440,6043.518,3.7685,3.6513042,1.7341815
1511489186391040,4859.65,2.6313,62.805317,11.178096
1512657417496576,3607.5479,4.4552,0.070781335,0.6774197
1512966655182592,5768.4805,4.095,3.1708121,1.7811726
1517811378289152,4893.9375,4.7238,0.39102834,0.8736609
1518498573057280,4246.7485,4.6472,0.09868051,0.58271134
1528737775073408,5545.861,4.348,0.94191736,1.0575645
1529008358208256,5768.436,4.4511,0.9278323,0.97748774
1532070669671936,5199.5415,4.5508,0.5313069,0.8879792
1534334117445120,5158.149,4.7973,,
1537568227807616,5919.8765,4.319,1.8137426,1.2763448
1538186703096960,5220.5034,4.383,0.6575155,0.9873631
1546256946237952,5070.741,4.7599,,
1552098101591424,3641.9734,4.416,0.080824025,0.71526575
1555229133364736,4266.382,4.7379,0.08126642,0.5224089
1557904897388672,5520.7515,4.6945,0.4534097,0.73820794
1560554892836608,4866.8555,4.8785,,
1563024498420736,4816.6543,4.7247,0.13801572,0.5335317
1564433247715968,5204.3335,4.554,0.3444061,0.71916276
1570862814323712,3643.9592,4.5192,0.042081818,0.5272072
1571446929877632,5926.972,4.6081,0.8417257,0.86814535
1572065405166464,6183.383,4.2118,2.2271223,1.5101128
1587076315322880,4920.2915,4.8572,,
1587076315324672,4353.9707,4.8557,,
1588931741188864,5170.4336,4.8062,,
1592195916345344,4526.7524,4.7525,,
1597590395303296,4635.374,4.8597,,
1598110087031552,5013.1113,4.7075,0.1581415,0.5356848
1601266887282176,4997.284,4.7816,0.14209148,0.5042223
1602847435268992,5707.3647,4.7433,0.33882478,0.59515727
1606253344819456,4408.462,4.5346,0.1383566,0.63847685
1606317772276864,3425.9685,4.261,,
1607352856446976,4368.5034,4.6743,,
1610337858278784,3420.635,4.252,0.038469564,0.60332227
1613881206768640,4041.0386,4.8419,0.04336298,0.42377448
1613979990896768,4531.7676,4.7802,0.08995165,0.48673236
1618446756905472,3565.5706,4.6242,,
1619305749881856,3782.6028,5.0038,,
1621783946580096,5319.5645,4.2926,1.2020583,1.3075786
1622947882158208,4993.442,4.762,0.14207439,0.50250685
1623222760072192,4503.391,4.8706,,
1624051689276032,3974.596,4.916,0.028371718,0.36291507
1627384583928704,5573.4336,4.761,,
1628415376079360,5653.671,4.5402,1.0757515,1.0837109
1628617239034880,4216.752,4.8011,0.111740634,0.62679243
1629751110409728,4596.933,4.8471,0.075930454,0.43440464
1630163427283456,3631.8406,4.8566,0.0253828,0.4077387
1630472664942464,5491.443,4.6663,0.3081035,0.61826825
1631061076119168,5129.8506,4.7908,,
1631954429130880,4449.377,4.6628,0.17912312,0.7085959
1634737567930240,4338.8286,4.531,0.20874052,0.8050387
1635046805578752,4639.977,4.4527,0.29545778,0.8454008
1637005310636800,4638.5327,4.7208,0.09377331,0.47745728
1637623785928704,5842.4614,4.6056,0.48919845,0.6825116
1638856441089152,4957.744,4.7781,0.14463149,0.51510566
1643155703799424,4498.82,4.6122,0.15654148,0.65239733
1651981861534464,3572.3125,4.7004,,
1654288259058560,3696.3218,4.5547,0.09605278,0.7758952
1655314756120960,4972.4795,4.8147,0.11799878,0.46615237
1658067830475776,8463.497,4.4945,,
1659025607885184,4948.6704,4.8029,0.1322689,0.4957375
1659300485788800,3391.9944,4.9305,0.013719793,0.33971965
1665523893491456,5762.385,3.735,1.4414694,1.2170249
1666623405118976,4429.5996,4.7135,0.40171474,1.0780411
1667070081722240,4168.249,4.3892,0.22199538,0.9059423
1668341392083072,3974.6614,4.7738,0.08759788,0.6665169
1676690808436096,4916.4683,4.7441,0.555641,1.059125
1678099557708544,5075.041,4.4625,0.41315228,0.8322137
1678438860149632,3819.0654,4.8267,0.08997692,0.69800854
1678821112213248,5833.052,4.0474,5.1774416,2.22678
1679817544626048,4301.985,4.3926,0.3209412,1.0192816
